"Species","LifeStage","CTmax","UniqueTrialID","Ramping_rate"
"Brook_trout","Immature",28.3,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 14",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 15",18
"Brook_trout","Immature",27.5,"Brook_trout Immature 15",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 15",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 15",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 15",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 15",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 15",18
"Brook_trout","Immature",28,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 15",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 15",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 16",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 16",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 16",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 16",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 16",18
"Brook_trout","Immature",28,"Brook_trout Immature 16",18
"Brook_trout","Immature",28,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 16",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 16",18
"Brook_trout","Immature",26.7,"Brook_trout Immature 17",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 17",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 17",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 17",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 17",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 17",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 17",18
"Brook_trout","Immature",28,"Brook_trout Immature 17",18
"Brook_trout","Immature",28,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 17",18
"Brook_trout","Immature",28.8,"Brook_trout Immature 17",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 18",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 18",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 18",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 18",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 18",18
"Brook_trout","Immature",28,"Brook_trout Immature 18",18
"Brook_trout","Immature",28,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 18",18
"Brook_trout","Immature",28.8,"Brook_trout Immature 18",18
"Brook_trout","Immature",27.5,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 19",18
"Brook_trout","Immature",28,"Brook_trout Immature 19",18
"Brook_trout","Immature",28,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 19",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 19",18
"Brook_trout","Immature",27.1,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.5,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 20",18
"Brook_trout","Immature",28,"Brook_trout Immature 20",18
"Brook_trout","Immature",28,"Brook_trout Immature 20",18
"Brook_trout","Immature",28,"Brook_trout Immature 20",18
"Brook_trout","Immature",28,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 20",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 20",18
"Brook_trout","Immature",27.3,"Brook_trout Immature 21",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 21",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 21",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 21",18
"Brook_trout","Immature",28,"Brook_trout Immature 21",18
"Brook_trout","Immature",28,"Brook_trout Immature 21",18
"Brook_trout","Immature",28,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 21",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 21",18
"Brook_trout","Immature",27.3,"Brook_trout Immature 22",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 22",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 22",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 22",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 22",18
"Brook_trout","Immature",28,"Brook_trout Immature 22",18
"Brook_trout","Immature",28,"Brook_trout Immature 22",18
"Brook_trout","Immature",28,"Brook_trout Immature 22",18
"Brook_trout","Immature",28,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 22",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 22",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 23",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 23",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 23",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 23",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 23",18
"Brook_trout","Immature",28,"Brook_trout Immature 23",18
"Brook_trout","Immature",28,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 23",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 23",18
"Brook_trout","Immature",27.3,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 24",18
"Brook_trout","Immature",28,"Brook_trout Immature 24",18
"Brook_trout","Immature",28,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 24",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 24",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 25",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 25",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 25",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 25",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 25",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 25",18
"Brook_trout","Immature",28,"Brook_trout Immature 25",18
"Brook_trout","Immature",28,"Brook_trout Immature 25",18
"Brook_trout","Immature",28,"Brook_trout Immature 25",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 25",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 25",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 25",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 25",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 25",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 26",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 26",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 26",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 26",18
"Brook_trout","Immature",28,"Brook_trout Immature 26",18
"Brook_trout","Immature",28,"Brook_trout Immature 26",18
"Brook_trout","Immature",28,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 26",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 26",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 27",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 27",18
"Brook_trout","Immature",28,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 27",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 27",18
"Brook_trout","Spawner",28.1,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",26,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",26.2,"Brook_trout Spawner 4",18
"Brook_trout","Spawner",27.5,"Brook_trout Spawner 4",18
"Brook_trout","Spawner",26.8,"Brook_trout Spawner 4",18
"Brook_trout","Spawner",26.89,"Brook_trout Spawner 5",18
"Brook_trout","Spawner",27.2,"Brook_trout Spawner 5",18
"Brook_trout","Spawner",27.3,"Brook_trout Spawner 5",18
"Brook_trout","Spawner",26.67,"Brook_trout Spawner 5",18
"Brook_trout","Spawner",26.72,"Brook_trout Spawner 5",18
"Brook_trout","Spawner",28.5,"Brook_trout Spawner 5",18
"Brook_trout","Spawner",27.3,"Brook_trout Spawner 6",18
"Brook_trout","Spawner",28.1,"Brook_trout Spawner 6",18
"Brook_trout","Spawner",26.9,"Brook_trout Spawner 6",18
"Brook_trout","Spawner",27.8,"Brook_trout Spawner 6",18
"Brook_trout","Spawner",28.1,"Brook_trout Spawner 6",18
"Brook_trout","Spawner",28.6,"Brook_trout Spawner 6",18
"Brook_trout","Spawner",25.28,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",25.31,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",25.24,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",25.57,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",26.46,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",26.56,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",27.26,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",27.14,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",27.49,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",28.07,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",28.65,"Brook_trout Spawner 1",18
"Brook_trout","Spawner",25.16,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",25.21,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",25.03,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",25.65,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",26.19,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",26.13,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",25.89,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",26.24,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",27.98,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",28.6,"Brook_trout Spawner 2",18
"Brook_trout","Spawner",25.53,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",25.8,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",26.38,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",26.56,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",26.6,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",27,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",27.03,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",27.05,"Brook_trout Spawner 3",18
"Brook_trout","Spawner",27.09,"Brook_trout Spawner 3",18
"Pumpkinseed","Immature",34.7,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.3,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.3,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.4,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.4,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.6,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.6,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.5,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Spawner",35.5,"Pumpkinseed Spawner Trial_1",18
"Pumpkinseed","Immature",35.5,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",35.5,"Pumpkinseed Immature Trial_1",18
"Pumpkinseed","Immature",33.3,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",34.4,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",34.9,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",35,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",35.3,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Spawner",35.3,"Pumpkinseed Spawner Trial_2",18
"Pumpkinseed","Spawner",35.3,"Pumpkinseed Spawner Trial_2",18
"Pumpkinseed","Immature",35.4,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",35.3,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",35.3,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",35.3,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Immature",35.6,"Pumpkinseed Immature Trial_2",18
"Pumpkinseed","Spawner",34.6,"Pumpkinseed Spawner Trial_3",18
"Pumpkinseed","Immature",34.9,"Pumpkinseed Immature Trial_3",18
"Pumpkinseed","Spawner",35.1,"Pumpkinseed Spawner Trial_3",18
"Pumpkinseed","Immature",35.1,"Pumpkinseed Immature Trial_3",18
"Pumpkinseed","Immature",35.2,"Pumpkinseed Immature Trial_3",18
"Pumpkinseed","Immature",35.3,"Pumpkinseed Immature Trial_3",18
"Pumpkinseed","Immature",35.4,"Pumpkinseed Immature Trial_3",18
"Pumpkinseed","Immature",34.5,"Pumpkinseed Immature Trial_4",18
"Pumpkinseed","Spawner",34.8,"Pumpkinseed Spawner Trial_4",18
"Pumpkinseed","Immature",35.2,"Pumpkinseed Immature Trial_4",18
"Pumpkinseed","Immature",35.2,"Pumpkinseed Immature Trial_4",18
"Pumpkinseed","Spawner",35.2,"Pumpkinseed Spawner Trial_4",18
"Pumpkinseed","Immature",35.2,"Pumpkinseed Immature Trial_4",18
"Pumpkinseed","Immature",35.5,"Pumpkinseed Immature Trial_4",18
"Pumpkinseed","Spawner",35.8,"Pumpkinseed Spawner Trial_5",18
"Pumpkinseed","Spawner",36.5,"Pumpkinseed Spawner Trial_5",18
"Pumpkinseed","Larva",30.25,"Pumpkinseed Larva Trial_6",18
"Pumpkinseed","Larva",30.39,"Pumpkinseed Larva Trial_6",18
"Pumpkinseed","Larva",30.58,"Pumpkinseed Larva Trial_6",18
"Pumpkinseed","Larva",31.1,"Pumpkinseed Larva Trial_6",18
"Pumpkinseed","Larva",31.24,"Pumpkinseed Larva Trial_6",18
"Pumpkinseed","Larva",35.42,"Pumpkinseed Larva Trial_6",18
"Pumpkinseed","Larva",31.08,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",31.73,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",33.28,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",34.07,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",37.12,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",37.41,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",37.62,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",37.79,"Pumpkinseed Larva Trial_7",18
"Pumpkinseed","Larva",33.41,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",34.85,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",36.71,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",36.82,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",37.15,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",37.26,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",37.51,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",37.46,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",37.73,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",37.78,"Pumpkinseed Larva Trial_8",18
"Pumpkinseed","Larva",32.31,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",34.02,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.03,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.16,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.29,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.46,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.5,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.65,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.73,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",37.8,"Pumpkinseed Larva Trial_9",18
"Pumpkinseed","Larva",32.37,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",32.86,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",32.97,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",33.6,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",33.8,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",34.26,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",37.7,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",37.81,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",38.88,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",39.05,"Pumpkinseed Larva Trial_10",18
"Pumpkinseed","Larva",31.85,"Pumpkinseed Larva Trial_11",18
"Pumpkinseed","Larva",33.76,"Pumpkinseed Larva Trial_11",18
"Pumpkinseed","Larva",34.29,"Pumpkinseed Larva Trial_11",18
"Pumpkinseed","Larva",36.85,"Pumpkinseed Larva Trial_11",18
